Station_start,Station_end,Time,Adult,Senior,Standard,Student,WTCS,REF_STNSTART,Latitude_Start,Longitude_Start,REF_STNEND,Latitude_End,Longitude_End
BP11  Segar,CC23  one-north,36,1.57,0.87,2.3,0.58,1.27,BP11 ,1.387772131,103.7696171,CC23 ,1.299759879,103.7874693
BP11  Segar,CC24 Kent Ridge,38,1.61,0.87,2.3,0.58,1.3,BP11 ,1.387772131,103.7696171,CC24 ,1.293462633,103.7846438
BP11  Segar,CC25 Haw Par Villa,40,1.65,0.87,2.3,0.58,1.33,BP11 ,1.387772131,103.7696171,CC25,1.282542157,103.7818234
BP11  Segar,CC26  Pasir Panjang,42,1.72,0.87,2.4,0.58,1.39,BP11 ,1.387772131,103.7696171,CC26,1.276213523,103.7913607
BP11  Segar,CC27 Labrador Park,45,1.75,0.87,2.4,0.58,1.42,BP11 ,1.387772131,103.7696171,CC27,1.272332732,103.8029471
BP11  Segar,CC28  Telok Blangah,47,1.78,0.87,2.4,0.58,1.45,BP11 ,1.387772131,103.7696171,CC28 ,1.270753211,103.8097544
BP11  Segar,CC3 Esplanade,37,1.65,0.87,2.3,0.58,1.33,BP11 ,1.387772131,103.7696171,CC3,1.293321608,103.8554985
BP11  Segar,CC4 DT15  Promenade,35,1.65,0.87,2.3,0.58,1.33,BP11 ,1.387772131,103.7696171,CC4 ,1.293218051,103.8609921
BP11  Segar,CC5  Nicoll Highway,37,1.69,0.87,2.3,0.58,1.36,BP11 ,1.387772131,103.7696171,CC5 ,1.299766835,103.8636292
BP11  Segar,CC6  Stadium,39,1.75,0.87,2.4,0.58,1.42,BP11 ,1.387772131,103.7696171,CC6 ,1.30284063,103.8753395
BP11  Segar,CC7  Mountbatten,41,1.78,0.87,2.4,0.58,1.45,BP11 ,1.387772131,103.7696171,CC7 ,1.306201905,103.8825153
BP11  Segar,CC8 Dakota,43,1.78,0.87,2.4,0.58,1.45,BP11 ,1.387772131,103.7696171,CC8,1.30838264,103.888648
BP11  Segar,CE1  DT16  Bayfront,37,1.72,0.87,2.4,0.58,1.39,BP11 ,1.387772131,103.7696171,CE1  ,1.281873788,103.8590733
BP11  Segar,CG1 DT35 Expo,56,1.91,0.87,2.5,0.58,1.56,BP11 ,1.387772131,103.7696171,CG1,1.334549778,103.9615134
BP11  Segar,CG2 Changi Airport,61,1.96,0.87,2.5,0.58,1.61,BP11 ,1.387772131,103.7696171,CG2 ,1.357314545,103.9883212
BP11  Segar,DT10  Stevens,26,1.45,0.87,2.2,0.58,1.18,BP11 ,1.387772131,103.7696171,DT10 ,1.320065557,103.8260263
BP11  Segar,DT13  Rochor,31,1.61,0.87,2.3,0.58,1.3,BP11 ,1.387772131,103.7696171,DT13,1.306800025,103.8496427
BP11  Segar,DT17 Downtown,39,1.72,0.87,2.4,0.58,1.39,BP11 ,1.387772131,103.7696171,DT17,1.27944619,103.8528356
BP11  Segar,DT18  Telok Ayer,40,1.72,0.87,2.4,0.58,1.39,BP11 ,1.387772131,103.7696171,DT18,1.282289536,103.8482991
BP11  Segar,DT2 Cashew,10,0.77,0.54,1.4,0.37,0.63,BP11 ,1.387772131,103.7696171,DT2 ,1.369369831,103.764714
BP11  Segar,DT20 Fort Canning,43,1.72,0.87,2.4,0.58,1.39,BP11 ,1.387772131,103.7696171,DT20,1.292478928,103.8443255
BP11  Segar,DT21  Bencoolen,45,1.75,0.87,2.4,0.58,1.42,BP11 ,1.387772131,103.7696171,DT21 ,1.29886427,103.8503799
BP11  Segar,DT22 Jalan Besar,47,1.78,0.87,2.4,0.58,1.45,BP11 ,1.387772131,103.7696171,DT22,1.305403642,103.8554713
BP11  Segar,DT23  Bendemeer,49,1.81,0.87,2.4,0.58,1.48,BP11 ,1.387772131,103.7696171,DT23,1.313672233,103.8629702
BP11  Segar,DT24 Geylang Bahru,51,1.85,0.87,2.5,0.58,1.51,BP11 ,1.387772131,103.7696171,DT24,1.321505838,103.8718904
BP11  Segar,DT25 Mattar,52,1.83,0.87,2.5,0.58,1.5,BP11 ,1.387772131,103.7696171,DT25 ,1.326876715,103.8832341
BP11  Segar,DT27  Ubi,52,1.83,0.87,2.5,0.58,1.5,BP11 ,1.387772131,103.7696171,DT27 ,1.329956826,103.8992348
BP11  Segar,DT28 Kaki Bukit,54,1.87,0.87,2.5,0.58,1.52,BP11 ,1.387772131,103.7696171,DT28 ,1.334967302,103.9084393
BP11  Segar,DT29  Bedok North,56,1.88,0.87,2.5,0.58,1.53,BP11 ,1.387772131,103.7696171,DT29 ,1.334742117,103.9179554
BP11  Segar,DT3 Hillview,12,0.87,0.61,1.6,0.42,0.71,BP11 ,1.387772131,103.7696171,DT3,1.362344869,103.7674369
BP11  Segar,DT30  Bedok Reservoir,58,1.89,0.87,2.5,0.58,1.54,BP11 ,1.387772131,103.7696171,DT30,1.33660783,103.9322077
BP11  Segar,DT31  Tampines West,60,1.91,0.87,2.5,0.58,1.56,BP11 ,1.387772131,103.7696171,DT31,1.345515305,103.938408
BP11  Segar,DT33  Tampines East,64,1.94,0.87,2.5,0.58,1.59,BP11 ,1.387772131,103.7696171,DT33 ,1.356191483,103.9546005
BP11  Segar,DT34  Upper Changi,61,1.92,0.87,2.5,0.58,1.57,BP11 ,1.387772131,103.7696171,DT34 ,1.341737484,103.9614367
BP11  Segar,DT5  Beauty World,16,1.16,0.81,1.8,0.55,0.94,BP11 ,1.387772131,103.7696171,DT5  ,1.341223176,103.77581
BP11  Segar,DT6 King Albert Park,18,1.23,0.87,1.8,0.58,1,BP11 ,1.387772131,103.7696171,DT6 ,1.335665121,103.7838201
BP11  Segar,DT7  Sixth Avenue,20,1.33,0.87,2,0.58,1.09,BP11 ,1.387772131,103.7696171,DT7 ,1.330786387,103.7972561
BP11  Segar,DT8  Tan Kah Kee,22,1.37,0.87,2,0.58,1.12,BP11 ,1.387772131,103.7696171,DT8 ,1.325883209,103.8073292
BP11  Segar,EW1  Pasir Ris,61,1.95,0.87,2.5,0.58,1.6,BP11 ,1.387772131,103.7696171,EW1 ,1.372983774,103.9492348
BP11  Segar,EW10 Kallang,40,1.72,0.87,2.4,0.58,1.39,BP11 ,1.387772131,103.7696171,EW10,1.31148891,103.8713766
BP11  Segar,EW11 Lavender,38,1.69,0.87,2.3,0.58,1.36,BP11 ,1.387772131,103.7696171,EW11 ,1.30735702,103.8628215
BP11  Segar,EW12  DT14  Bugis,33,1.61,0.87,2.3,0.58,1.3,BP11 ,1.387772131,103.7696171,EW12 ,1.300465076,103.8557007
BP11  Segar,EW15  Tanjong Pagar,42,1.72,0.87,2.4,0.58,1.39,BP11 ,1.387772131,103.7696171,EW15,1.276521247,103.8458611
BP11  Segar,EW16 NE3  Outram Park,41,1.72,0.87,2.4,0.58,1.39,BP11 ,1.387772131,103.7696171,EW16,1.279764543,103.8395732
BP11  Segar,EW17  Tiong Bahru,39,1.72,0.87,2.4,0.58,1.39,BP11 ,1.387772131,103.7696171,EW17,1.286193393,103.827021
BP11  Segar,EW18  Redhill,37,1.69,0.87,2.3,0.58,1.36,BP11 ,1.387772131,103.7696171,EW18,1.289562726,103.8168209
BP11  Segar,EW19  Queenstown,35,1.65,0.87,2.3,0.58,1.33,BP11 ,1.387772131,103.7696171,EW19 ,1.294860933,103.8058913
BP11  Segar,EW2 DT32  Tampines,59,1.93,0.87,2.5,0.58,1.58,BP11 ,1.387772131,103.7696171,EW2 ,1.353301356,103.9451175
BP11  Segar,EW20 Commonwealth,33,1.57,0.87,2.3,0.58,1.27,BP11 ,1.387772131,103.7696171,EW20,1.302438735,103.7983136
BP11  Segar,EW21 CC22 Buona Vista,31,1.53,0.87,2.2,0.58,1.24,BP11 ,1.387772131,103.7696171,EW21 ,1.307183467,103.7902028
BP11  Segar,EW22 Dover,29,1.61,0.87,2.3,0.58,1.3,BP11 ,1.387772131,103.7696171,EW22 ,1.311405293,103.7786522
BP11  Segar,EW23 Clementi,26,1.53,0.87,2.2,0.58,1.24,BP11 ,1.387772131,103.7696171,EW23 ,1.314954492,103.7653168
BP11  Segar,EW25 Chinese Garden,24,1.45,0.87,2.2,0.58,1.18,BP11 ,1.387772131,103.7696171,EW25,1.342352821,103.7326244
BP11  Segar,EW26 Lakeside,26,1.49,0.87,2.2,0.58,1.21,BP11 ,1.387772131,103.7696171,EW26,1.344259249,103.7209802
BP11  Segar,EW27  Boon Lay,29,1.57,0.87,2.3,0.58,1.27,BP11 ,1.387772131,103.7696171,EW27 ,1.338604054,103.7060994
BP11  Segar,EW28  Pioneer,31,1.61,0.87,2.3,0.58,1.3,BP11 ,1.387772131,103.7696171,EW28,1.337586882,103.6973586
BP11  Segar,EW29 Joo Koon,35,1.72,0.87,2.4,0.58,1.39,BP11 ,1.387772131,103.7696171,EW29 ,1.327717173,103.6784167
BP11  Segar,EW3  Simei,56,1.92,0.87,2.5,0.58,1.57,BP11 ,1.387772131,103.7696171,EW3 ,1.343202895,103.9533387
BP11  Segar,EW30 Gul Circle,38,1.78,0.87,2.4,0.58,1.45,BP11 ,1.387772131,103.7696171,EW30,1.319505215,103.6605988
BP11  Segar,EW31  Tuas Crescent,40,1.83,0.87,2.5,0.58,1.5,BP11 ,1.387772131,103.7696171,EW31,1.321026553,103.6491245
BP11  Segar,EW32  Tuas West Road,42,1.85,0.87,2.5,0.58,1.51,BP11 ,1.387772131,103.7696171,EW32 ,1.329989089,103.6396662
BP11  Segar,EW33  Tuas Link,44,1.88,0.87,2.5,0.58,1.53,BP11 ,1.387772131,103.7696171,EW33,1.340463766,103.6369324
BP11  Segar,EW4  Tanah Merah,53,1.89,0.87,2.5,0.58,1.54,BP11 ,1.387772131,103.7696171,EW4 ,1.327187135,103.9463161
BP11  Segar,EW5  Bedok,50,1.87,0.87,2.5,0.58,1.52,BP11 ,1.387772131,103.7696171,EW5  ,1.323979969,103.9299587
BP11  Segar,EW6 Kembangan,48,1.83,0.87,2.5,0.58,1.5,BP11 ,1.387772131,103.7696171,EW6,1.321038249,103.9129282
BP11  Segar,EW7 Eunos,46,1.81,0.87,2.4,0.58,1.48,BP11 ,1.387772131,103.7696171,EW7 ,1.319778952,103.9032339
BP11  Segar,EW8 CC9  Paya Lebar,44,1.78,0.87,2.4,0.58,1.45,BP11 ,1.387772131,103.7696171,EW8,1.318112082,103.8930446
BP11  Segar,EW9  Aljunied,42,1.75,0.87,2.4,0.58,1.42,BP11 ,1.387772131,103.7696171,EW9 ,1.316432612,103.882893
BP11  Segar,NE1 CC29 HarbourFront,45,1.78,0.87,2.4,0.58,1.45,BP11 ,1.387772131,103.7696171,NE1 ,1.26547264,103.821446
BP11  Segar,NE10  Potong Pasir,40,1.72,0.87,2.4,0.58,1.39,BP11 ,1.387772131,103.7696171,NE10 ,1.331379525,103.869046
BP11  Segar,NE11  Woodleigh,42,1.75,0.87,2.4,0.58,1.42,BP11 ,1.387772131,103.7696171,NE11,1.339190046,103.8708081
BP11  Segar,NE12 CC13  Serangoon,42,1.75,0.87,2.4,0.58,1.42,BP11 ,1.387772131,103.7696171,NE12 ,1.349707875,103.8735637
BP11  Segar,NE13 Kovan,47,1.81,0.87,2.4,0.58,1.48,BP11 ,1.387772131,103.7696171,NE13,1.360179171,103.8850503
BP11  Segar,NE14 Hougang,49,1.85,0.87,2.5,0.58,1.51,BP11 ,1.387772131,103.7696171,NE14,1.371292292,103.8923636
BP11  Segar,NE15  Buangkok,51,1.87,0.87,2.5,0.58,1.52,BP11 ,1.387772131,103.7696171,NE15,1.382877858,103.8931042
BP11  Segar,NE16 STC  Sengkang,54,1.88,0.87,2.5,0.58,1.53,BP11 ,1.387772131,103.7696171,NE16,1.391694626,103.8954664
BP11  Segar,NE17 PTC  Punggol,55,1.9,0.87,2.5,0.58,1.55,BP11 ,1.387772131,103.7696171,NE17 ,1.404546728,103.902052
BP11  Segar,NE4 DT19 Chinatown,40,1.69,0.87,2.3,0.58,1.36,BP11 ,1.387772131,103.7696171,NE4,1.284359578,103.8434242
BP11  Segar,NE5 Clarke Quay,38,1.65,0.87,2.3,0.58,1.33,BP11 ,1.387772131,103.7696171,NE5 ,1.288386024,103.8465519
BP11  Segar,NE7 DT12 Little India,30,1.57,0.87,2.3,0.58,1.27,BP11 ,1.387772131,103.7696171,NE7 ,1.307198223,103.8485807
BP11  Segar,NE8 Farrer Park,36,1.61,0.87,2.3,0.58,1.3,BP11 ,1.387772131,103.7696171,NE8,1.31235984,103.8541717
BP11  Segar,NE9  Boon Keng,38,1.65,0.87,2.3,0.58,1.33,BP11 ,1.387772131,103.7696171,NE9 ,1.319395706,103.861679
BP11  Segar,NS1 EW24 Jurong East,22,1.41,0.87,2.2,0.58,1.15,BP11 ,1.387772131,103.7696171,NS1,1.33315262,103.7423112
BP11  Segar,NS10  Admiralty,27,1.53,0.87,2.2,0.58,1.24,BP11 ,1.387772131,103.7696171,NS10,1.440585001,103.8009982
BP11  Segar,NS11  Sembawang,30,1.65,0.87,2.3,0.58,1.33,BP11 ,1.387772131,103.7696171,NS11 ,1.449050821,103.8200504
BP11  Segar,NS13  Yishun,34,1.75,0.87,2.4,0.58,1.42,BP11 ,1.387772131,103.7696171,NS13,1.429443081,103.8350045
BP11  Segar,NS14 Khatib,36,1.78,0.87,2.4,0.58,1.45,BP11 ,1.387772131,103.7696171,NS14 ,1.41738337,103.83298
BP11  Segar,NS15  Yio Chu Kang,42,1.78,0.87,2.4,0.58,1.45,BP11 ,1.387772131,103.7696171,NS15,1.381756046,103.8449439
BP11  Segar,NS16  Ang Mo Kio,42,1.75,0.87,2.4,0.58,1.42,BP11 ,1.387772131,103.7696171,NS16 ,1.369347304,103.8499283
BP11  Segar,NS17  CC15  Bishan,38,1.69,0.87,2.3,0.58,1.36,BP11 ,1.387772131,103.7696171,NS17 ,1.350838988,103.8481398
BP11  Segar,NS18  Braddell,38,1.65,0.87,2.3,0.58,1.33,BP11 ,1.387772131,103.7696171,NS18,1.340471684,103.8467942
BP11  Segar,NS19  Toa Payoh,36,1.61,0.87,2.3,0.58,1.3,BP11 ,1.387772131,103.7696171,NS19 ,1.332628987,103.8474979
BP11  Segar,NS2 Bukit Batok,19,1.29,0.87,1.8,0.58,1.06,BP11 ,1.387772131,103.7696171,NS2,1.349034109,103.74959
BP11  Segar,NS20  Novena,34,1.57,0.87,2.3,0.58,1.27,BP11 ,1.387772131,103.7696171,NS20,1.320440791,103.8438228
BP11  Segar,NS21 DT11  Newton,28,1.53,0.87,2.2,0.58,1.24,BP11 ,1.387772131,103.7696171,NS21 ,1.3123201,103.8379841
BP11  Segar,NS22  Orchard,34,1.57,0.87,2.3,0.58,1.27,BP11 ,1.387772131,103.7696171,NS22 ,1.303981012,103.8322417
BP11  Segar,NS23  Somerset,36,1.61,0.87,2.3,0.58,1.3,BP11 ,1.387772131,103.7696171,NS23 ,1.300260055,103.8390737
BP11  Segar,NS24 NE6 CC1 Dhoby Ghaut,36,1.61,0.87,2.3,0.58,1.3,BP11 ,1.387772131,103.7696171,NS24 ,1.298701307,103.8461119
BP11  Segar,NS25 EW13 City Hall,38,1.65,0.87,2.3,0.58,1.33,BP11 ,1.387772131,103.7696171,NS25 ,1.292936243,103.852581
BP11  Segar,NS26 EW14  Raffles Place,40,1.69,0.87,2.3,0.58,1.36,BP11 ,1.387772131,103.7696171,NS26 ,1.284125611,103.8514572
BP11  Segar,NS27 CE2 Marina Bay,39,1.72,0.87,2.4,0.58,1.39,BP11 ,1.387772131,103.7696171,NS27 ,1.276427355,103.8545925
BP11  Segar,NS28 Marina South Pier,44,1.75,0.87,2.4,0.58,1.42,BP11 ,1.387772131,103.7696171,NS28,1.271336711,103.8628525
BP11  Segar,NS3 Bukit Gombak,17,1.23,0.87,1.8,0.58,1,BP11 ,1.387772131,103.7696171,NS3,1.358761857,103.7519164
BP11  Segar,NS4 BP1 Choa Chu Kang,10,0.97,0.68,1.6,0.47,0.79,BP11 ,1.387772131,103.7696171,NS4,1.385361693,103.744367
BP11  Segar,NS5  Yew Tee,15,1.07,0.75,1.6,0.52,0.87,BP11 ,1.387772131,103.7696171,NS5 ,1.397535018,103.7474307
BP11  Segar,NS7 Kranji,20,1.37,0.87,2,0.58,1.12,BP11 ,1.387772131,103.7696171,NS7 ,1.425177699,103.7621874
BP11  Segar,NS8 Marsiling,22,1.41,0.87,2.2,0.58,1.15,BP11 ,1.387772131,103.7696171,NS8 ,1.432514421,103.77409
BP11  Segar,NS9  Woodlands,25,1.49,0.87,2.2,0.58,1.21,BP11 ,1.387772131,103.7696171,NS9 ,1.436875128,103.7864999
BP11  Segar,PE1 Cove,62,1.91,0.87,2.5,0.58,1.56,BP11 ,1.387772131,103.7696171,PE1 ,1.399281985,103.9059403
BP11  Segar,PE2  Meridian,63,1.91,0.87,2.5,0.58,1.56,BP11 ,1.387772131,103.7696171,PE2 ,1.396912053,103.9089277
BP11  Segar,PE3 Coral Edge,65,1.91,0.87,2.5,0.58,1.56,BP11 ,1.387772131,103.7696171,PE3,1.393909226,103.9125574
BP11  Segar,PE4  Riviera,66,1.92,0.87,2.5,0.58,1.57,BP11 ,1.387772131,103.7696171,PE4 ,1.394524496,103.9161415
BP11  Segar,PE5 Kadaloor,65,1.92,0.87,2.5,0.58,1.57,BP11 ,1.387772131,103.7696171,PE5,1.399584853,103.9164619
BP11  Segar,PE6  Oasis,64,1.91,0.87,2.5,0.58,1.56,BP11 ,1.387772131,103.7696171,PE6 ,1.402286677,103.9127036
BP11  Segar,PE7 Damai,62,1.9,0.87,2.5,0.58,1.55,BP11 ,1.387772131,103.7696171,PE7,1.405234836,103.9085809
BP11  Segar,PW1  Sam Kee,60,1.9,0.87,2.5,0.58,1.55,BP11 ,1.387772131,103.7696171,PW1 ,1.409612685,103.9048099
BP11  Segar,PW3  Punggol Point,62,1.91,0.87,2.5,0.58,1.56,BP11 ,1.387772131,103.7696171,PW3 ,1.41684852,103.9066284
BP11  Segar,PW4  Samudera,63,1.92,0.87,2.5,0.58,1.57,BP11 ,1.387772131,103.7696171,PW4 ,1.415901719,103.9021353
BP11  Segar,PW5  Nibong,63,1.91,0.87,2.5,0.58,1.56,BP11 ,1.387772131,103.7696171,PW5 ,1.411870458,103.9002935
BP11  Segar,PW6  Sumang,62,1.91,0.87,2.5,0.58,1.56,BP11 ,1.387772131,103.7696171,PW6 ,1.408452426,103.8985387
BP11  Segar,PW7  Soo Teck,61,1.91,0.87,2.5,0.58,1.56,BP11 ,1.387772131,103.7696171,PW7 ,1.405088585,103.8971904
BP11  Segar,SE1 Compassvale,63,1.89,0.87,2.5,0.58,1.54,BP11 ,1.387772131,103.7696171,SE1,1.394493046,103.9004726
BP11  Segar,SE2  Rumbia,64,1.89,0.87,2.5,0.58,1.54,BP11 ,1.387772131,103.7696171,SE2 ,1.391468497,103.9059522
BP11  Segar,SE3  Bakau,66,1.9,0.87,2.5,0.58,1.55,BP11 ,1.387772131,103.7696171,SE3  ,1.388092704,103.9054179
BP11  Segar,SE4 Kangkar,64,1.9,0.87,2.5,0.58,1.55,BP11 ,1.387772131,103.7696171,SE4,1.383978902,103.9021539
BP11  Segar,SE5  Ranggung,63,1.89,0.87,2.5,0.58,1.54,BP11 ,1.387772131,103.7696171,SE5 ,1.384233561,103.897176
BP11  Segar,SW1 Cheng Lim,61,1.89,0.87,2.5,0.58,1.54,BP11 ,1.387772131,103.7696171,SW1 ,1.396277631,103.8937792
BP11  Segar,SW2 Farmway,63,1.89,0.87,2.5,0.58,1.54,BP11 ,1.387772131,103.7696171,SW2,1.397170196,103.8892882
BP11  Segar,SW3 Kupang,64,1.9,0.87,2.5,0.58,1.55,BP11 ,1.387772131,103.7696171,SW3,1.398212828,103.881242
BP11  Segar,SW4  Thanggam,65,1.91,0.87,2.5,0.58,1.56,BP11 ,1.387772131,103.7696171,SW4 ,1.397318155,103.8756226
BP11  Segar,SW5 Fernvale,66,1.91,0.87,2.5,0.58,1.56,BP11 ,1.387772131,103.7696171,SW5 ,1.391885888,103.8762959
BP11  Segar,SW6 Layar,64,1.9,0.87,2.5,0.58,1.55,BP11 ,1.387772131,103.7696171,SW6 ,1.392079839,103.8800158
BP11  Segar,SW7  Tongkang,62,1.89,0.87,2.5,0.58,1.54,BP11 ,1.387772131,103.7696171,SW7 ,1.389347953,103.8858287
BP11  Segar,SW8  Renjong,61,1.89,0.87,2.5,0.58,1.54,BP11 ,1.387772131,103.7696171,SW8,1.386723922,103.8905227
BP12 Jelapang,BP10 Fajar,2,0.77,0.54,1.4,0.37,0.63,BP12,1.386703025,103.7645235,BP10 ,1.384520796,103.7708268
BP12 Jelapang,BP11  Segar,1,0.77,0.54,1.4,0.37,0.63,BP12,1.386703025,103.7645235,BP11 ,1.387772131,103.7696171
BP12 Jelapang,BP12 Jelapang,0,0.77,0.54,1.4,0.37,0.63,BP12,1.386703025,103.7645235,BP12,1.386703025,103.7645235
BP12 Jelapang,BP13  Senja,1,0.77,0.54,1.4,0.37,0.63,BP12,1.386703025,103.7645235,BP13 ,1.382692296,103.7623879
BP12 Jelapang,BP14  Ten Mile Junction,3,0.77,0.54,1.4,0.37,0.63,BP12,1.386703025,103.7645235,BP14 ,1.380321008,103.760161
BP12 Jelapang,BP2  South View,7,0.87,0.61,1.6,0.42,0.71,BP12,1.386703025,103.7645235,BP2 ,1.380298287,103.7453173
BP12 Jelapang,BP3 Keat Hong,6,0.77,0.54,1.4,0.37,0.63,BP12,1.386703025,103.7645235,BP3 ,1.378602766,103.7490799
BP12 Jelapang,BP4  Teck Whye,5,0.77,0.54,1.4,0.37,0.63,BP12,1.386703025,103.7645235,BP4 ,1.376684679,103.7537352
BP12 Jelapang,BP5  Phoenix,3,0.77,0.54,1.4,0.37,0.63,BP12,1.386703025,103.7645235,BP5 ,1.378618844,103.7580559
BP12 Jelapang,BP6 DT1 Bukit Panjang,2,0.77,0.54,1.4,0.37,0.63,BP12,1.386703025,103.7645235,BP6 ,1.377909898,103.763034
BP12 Jelapang,BP7  Petir,5,0.77,0.54,1.4,0.37,0.63,BP12,1.386703025,103.7645235,BP7 ,1.377750334,103.7666882
BP12 Jelapang,BP8  Pending,4,0.77,0.54,1.4,0.37,0.63,BP12,1.386703025,103.7645235,BP8 ,1.376142883,103.7712881
BP12 Jelapang,BP9  Bangkit,3,0.77,0.54,1.4,0.37,0.63,BP12,1.386703025,103.7645235,BP9  ,1.380017897,103.7726667
BP12 Jelapang,CC10 DT26 MacPherson,45,1.81,0.87,2.4,0.58,1.48,BP12,1.386703025,103.7645235,CC10,1.326345372,103.8902718
BP12 Jelapang,CC11  Tai Seng,45,1.81,0.87,2.4,0.58,1.48,BP12,1.386703025,103.7645235,CC11 ,1.335433322,103.88818
BP12 Jelapang,CC12  Bartley,43,1.78,0.87,2.4,0.58,1.45,BP12,1.386703025,103.7645235,CC12,1.342828338,103.8797462
BP12 Jelapang,CC14 Lorong Chuan,38,1.72,0.87,2.4,0.58,1.39,BP12,1.386703025,103.7645235,CC14 ,1.351612171,103.8641434
BP12 Jelapang,CC16 Marymount,33,1.57,0.87,2.3,0.58,1.27,BP12,1.386703025,103.7645235,CC16 ,1.348707263,103.8394214
BP12 Jelapang,CC17 Caldecott,31,1.53,0.87,2.2,0.58,1.24,BP12,1.386703025,103.7645235,CC17 ,1.337674508,103.8395281
BP12 Jelapang,CC19  DT9  Botanic Gardens,22,1.37,0.87,2,0.58,1.12,BP12,1.386703025,103.7645235,CC19,1.322110193,103.8149876
BP12 Jelapang,CC2  Bras Basah,37,1.61,0.87,2.3,0.58,1.3,BP12,1.386703025,103.7645235,CC2  ,1.296861687,103.8506629
BP12 Jelapang,CC20 Farrer Road,28,1.41,0.87,2.2,0.58,1.15,BP12,1.386703025,103.7645235,CC20,1.317510612,103.8075929
BP12 Jelapang,CC21 Holland Village,31,1.49,0.87,2.2,0.58,1.21,BP12,1.386703025,103.7645235,CC21,1.31183479,103.7962016
BP12 Jelapang,CC23  one-north,34,1.53,0.87,2.2,0.58,1.24,BP12,1.386703025,103.7645235,CC23 ,1.299759879,103.7874693
BP12 Jelapang,CC24 Kent Ridge,36,1.57,0.87,2.3,0.58,1.27,BP12,1.386703025,103.7645235,CC24 ,1.293462633,103.7846438
BP12 Jelapang,CC25 Haw Par Villa,38,1.65,0.87,2.3,0.58,1.33,BP12,1.386703025,103.7645235,CC25,1.282542157,103.7818234
BP12 Jelapang,CC26  Pasir Panjang,40,1.69,0.87,2.3,0.58,1.36,BP12,1.386703025,103.7645235,CC26,1.276213523,103.7913607
BP12 Jelapang,CC27 Labrador Park,43,1.72,0.87,2.4,0.58,1.39,BP12,1.386703025,103.7645235,CC27,1.272332732,103.8029471
BP12 Jelapang,CC28  Telok Blangah,45,1.75,0.87,2.4,0.58,1.42,BP12,1.386703025,103.7645235,CC28 ,1.270753211,103.8097544
BP12 Jelapang,CC3 Esplanade,35,1.65,0.87,2.3,0.58,1.33,BP12,1.386703025,103.7645235,CC3,1.293321608,103.8554985
BP12 Jelapang,CC4 DT15  Promenade,33,1.65,0.87,2.3,0.58,1.33,BP12,1.386703025,103.7645235,CC4 ,1.293218051,103.8609921
BP12 Jelapang,CC5  Nicoll Highway,35,1.65,0.87,2.3,0.58,1.33,BP12,1.386703025,103.7645235,CC5 ,1.299766835,103.8636292
BP12 Jelapang,CC6  Stadium,37,1.72,0.87,2.4,0.58,1.39,BP12,1.386703025,103.7645235,CC6 ,1.30284063,103.8753395
BP12 Jelapang,CC7  Mountbatten,39,1.75,0.87,2.4,0.58,1.42,BP12,1.386703025,103.7645235,CC7 ,1.306201905,103.8825153
BP12 Jelapang,CC8 Dakota,41,1.78,0.87,2.4,0.58,1.45,BP12,1.386703025,103.7645235,CC8,1.30838264,103.888648
BP12 Jelapang,CE1  DT16  Bayfront,35,1.69,0.87,2.3,0.58,1.36,BP12,1.386703025,103.7645235,CE1  ,1.281873788,103.8590733
BP12 Jelapang,CG1 DT35 Expo,54,1.91,0.87,2.5,0.58,1.56,BP12,1.386703025,103.7645235,CG1,1.334549778,103.9615134
BP12 Jelapang,CG2 Changi Airport,59,1.95,0.87,2.5,0.58,1.6,BP12,1.386703025,103.7645235,CG2 ,1.357314545,103.9883212
BP12 Jelapang,DT10  Stevens,24,1.41,0.87,2.2,0.58,1.15,BP12,1.386703025,103.7645235,DT10 ,1.320065557,103.8260263
BP12 Jelapang,DT13  Rochor,29,1.57,0.87,2.3,0.58,1.27,BP12,1.386703025,103.7645235,DT13,1.306800025,103.8496427
BP12 Jelapang,DT17 Downtown,37,1.69,0.87,2.3,0.58,1.36,BP12,1.386703025,103.7645235,DT17,1.27944619,103.8528356
BP12 Jelapang,DT18  Telok Ayer,38,1.69,0.87,2.3,0.58,1.36,BP12,1.386703025,103.7645235,DT18,1.282289536,103.8482991
BP12 Jelapang,DT2 Cashew,8,0.77,0.54,1.4,0.37,0.63,BP12,1.386703025,103.7645235,DT2 ,1.369369831,103.764714
BP12 Jelapang,DT20 Fort Canning,41,1.69,0.87,2.3,0.58,1.36,BP12,1.386703025,103.7645235,DT20,1.292478928,103.8443255
BP12 Jelapang,DT21  Bencoolen,43,1.72,0.87,2.4,0.58,1.39,BP12,1.386703025,103.7645235,DT21 ,1.29886427,103.8503799
BP12 Jelapang,DT22 Jalan Besar,45,1.75,0.87,2.4,0.58,1.42,BP12,1.386703025,103.7645235,DT22,1.305403642,103.8554713
BP12 Jelapang,DT23  Bendemeer,47,1.78,0.87,2.4,0.58,1.45,BP12,1.386703025,103.7645235,DT23,1.313672233,103.8629702
BP12 Jelapang,DT24 Geylang Bahru,49,1.83,0.87,2.5,0.58,1.5,BP12,1.386703025,103.7645235,DT24,1.321505838,103.8718904
BP12 Jelapang,DT25 Mattar,50,1.81,0.87,2.4,0.58,1.48,BP12,1.386703025,103.7645235,DT25 ,1.326876715,103.8832341
