id,index,name,desc
9,60,kissing_heart,heart
9,61,kissing_heart,kiss
9,62,kissing_heart,face
9,63,kissing_heart,love
9,64,kissing_heart,like
9,65,kissing_heart,affection
9,66,kissing_heart,valentines
9,67,kissing_heart,infatuation
10,68,kissing_closed_eyes,face
10,69,kissing_closed_eyes,love
10,70,kissing_closed_eyes,like
10,71,kissing_closed_eyes,affection
10,72,kissing_closed_eyes,valentines
10,73,kissing_closed_eyes,infatuation
11,74,flushed,flustered
11,75,flushed,embarassed
11,76,flushed,face
11,77,flushed,blush
11,78,flushed,shy
11,79,flushed,flattered
12,80,relieved,face
12,81,relieved,relaxed
12,82,relieved,phew
12,83,relieved,massage
12,84,relieved,happiness
13,85,satisfied,contented
14,86,grin,happy
14,87,grin,smile
14,88,grin,face
14,89,grin,joy
15,90,wink,flirt
15,91,wink,face
15,92,wink,happy
15,93,wink,mischievous
15,94,wink,secret
16,95,stuck_out_tongue_winking_eye,face
16,96,stuck_out_tongue_winking_eye,prank
16,97,stuck_out_tongue_winking_eye,childish
16,98,stuck_out_tongue_winking_eye,playful
16,99,stuck_out_tongue_winking_eye,mischievous
16,100,stuck_out_tongue_winking_eye,smile
17,101,stuck_out_tongue_closed_eyes,face
17,102,stuck_out_tongue_closed_eyes,prank
17,103,stuck_out_tongue_closed_eyes,playful
17,104,stuck_out_tongue_closed_eyes,mischievous
17,105,stuck_out_tongue_closed_eyes,smile
18,106,grinning,smiling
18,107,grinning,face
18,108,grinning,smile
18,109,grinning,happy
18,110,grinning,joy
19,111,kissing,love
19,112,kissing,like
19,113,kissing,face
19,114,kissing,3
19,115,kissing,valentines
19,116,kissing,infatuation
20,117,kissing_smiling_eyes,smooch
20,118,kissing_smiling_eyes,face
20,119,kissing_smiling_eyes,affection
20,120,kissing_smiling_eyes,valentines
20,121,kissing_smiling_eyes,infatuation
21,122,stuck_out_tongue,face
21,123,stuck_out_tongue,prank
21,124,stuck_out_tongue,childish
21,125,stuck_out_tongue,playful
21,126,stuck_out_tongue,mischievous
21,127,stuck_out_tongue,smile
22,128,sleeping,asleep
22,129,sleeping,face
22,130,sleeping,tired
22,131,sleeping,sleepy
22,132,sleeping,night
22,133,sleeping,zzz
23,134,worried,frustrated
23,135,worried,scared
23,136,worried,face
23,137,worried,concern
23,138,worried,nervous
24,139,frowning,face
24,140,frowning,aw
24,141,frowning,what
25,142,anguished,face
25,143,anguished,stunned
25,144,anguished,nervous
26,145,open_mouth,face
26,146,open_mouth,surprise
26,147,open_mouth,impressed
26,148,open_mouth,wow
27,149,grimacing,face
27,150,grimacing,grimace
27,151,grimacing,teeth
28,152,confused,baffled
28,153,confused,puzzled
28,154,confused,face
28,155,confused,indifference
28,156,confused,huh
28,157,confused,weird
28,158,confused,hmmm
29,159,hushed,face
29,160,hushed,woo
29,161,hushed,shh
29,162,hushed,conceal
29,163,hushed,hide
30,164,expressionless,deadpan
30,165,expressionless,face
30,166,expressionless,indifferent
30,167,expressionless,-_-
30,168,expressionless,meh
31,169,unamused,sarcasm
31,170,unamused,indifference
31,171,unamused,bored
31,172,unamused,straight face
31,173,unamused,serious
32,174,sweat_smile,happy
32,175,sweat_smile,relief
32,176,sweat_smile,face
32,177,sweat_smile,hot
32,178,sweat_smile,laugh
33,179,sweat,worried
33,180,sweat,stressed
33,181,sweat,face
33,182,sweat,hot
33,183,sweat,sad
33,184,sweat,tired
33,185,sweat,exercise
34,186,disappointed_relieved,face
34,187,disappointed_relieved,phew
34,188,disappointed_relieved,sweat
34,189,disappointed_relieved,nervous
35,190,weary,tired
35,191,weary,face
35,192,weary,sleepy
35,193,weary,sad
35,194,weary,frustrated
35,195,weary,upset
36,196,pensive,face
36,197,pensive,sad
36,198,pensive,depressed
36,199,pensive,okay
36,200,pensive,upset
37,201,disappointed,sad
37,202,disappointed,lonely
37,203,disappointed,face
37,204,disappointed,upset
37,205,disappointed,depressed
38,206,confounded,face
38,207,confounded,confused
38,208,confounded,sick
38,209,confounded,unwell
38,210,confounded,oops
39,211,fearful,scared
39,212,fearful,afraid
39,213,fearful,nervous
39,214,fearful,scared
39,215,fearful,face
39,216,fearful,terrified
39,217,fearful,oops
39,218,fearful,huh
40,219,cold_sweat,scared
40,220,cold_sweat,frightened
40,221,cold_sweat,nervous
40,222,cold_sweat,scared
40,223,cold_sweat,face
41,224,persevere,face
41,225,persevere,sick
41,226,persevere,no
41,227,persevere,upset
41,228,persevere,oops
42,229,cry,sad
42,230,cry,unhappy
42,231,cry,tear
42,232,cry,face
42,233,cry,tears
42,234,cry,depressed
42,235,cry,upset
43,236,sob,sad
43,237,sob,unhappy
43,238,sob,face
43,239,sob,cry
43,240,sob,tears
43,241,sob,upset
43,242,sob,depressed
44,243,joy,happy
44,244,joy,happytears
44,245,joy,face
44,246,joy,cry
44,247,joy,tears
44,248,joy,weep
44,249,joy,haha
45,250,astonished,face
45,251,astonished,xox
45,252,astonished,surprised
45,253,astonished,poisoned
46,254,scream,halloween
46,255,scream,scary
46,256,scream,scared
46,257,scream,terrified
46,258,scream,face
46,259,scream,munch
46,260,scream,omg
47,261,neckbeard,nerd
47,262,neckbeard,geek
47,263,neckbeard,nerdy
47,264,neckbeard,face
47,265,neckbeard,custom_
48,266,tired_face,sick
48,267,tired_face,whine
48,268,tired_face,upset
48,269,tired_face,frustrated
49,270,angry,mad
49,271,angry,face
49,272,angry,annoyed
49,273,angry,frustrated
50,274,rage,furious
50,275,rage,angry
50,276,rage,mad
50,277,rage,hate
50,278,rage,despise
51,279,triumph,face
51,280,triumph,gas
51,281,triumph,phew
51,282,triumph,proud
51,283,triumph,pride
52,284,sleepy,tired
52,285,sleepy,zzz
52,286,sleepy,face
52,287,sleepy,rest
52,288,sleepy,nap
53,289,yum,delicious
53,290,yum,happy
53,291,yum,joy
53,292,yum,tongue
53,293,yum,smile
53,294,yum,face
53,295,yum,silly
53,296,yum,yummy
54,297,mask,face
54,298,mask,sick
54,299,mask,ill
54,300,mask,disease
55,301,sunglasses,shades
55,302,sunglasses,face
55,303,sunglasses,cool
55,304,sunglasses,smile
55,305,sunglasses,summer
55,306,sunglasses,beach
56,307,dizzy_face,ko
56,308,dizzy_face,spent
56,309,dizzy_face,unconscious
56,310,dizzy_face,xox
57,311,imp,devil
57,312,imp,angry
57,313,imp,horns
58,314,smiling_imp,devil
58,315,smiling_imp,horns
59,316,neutral_face,indifference
59,317,neutral_face,meh
60,318,no_mouth,face
60,319,no_mouth,hellokitty
60,320,no_mouth,silent
61,321,innocent,angel
61,322,innocent,face
61,323,innocent,heaven
61,324,innocent,halo
62,325,alien,extraterrestrial
62,326,alien,UFO
62,327,alien,paul
62,328,alien,weird
62,329,alien,outer_space
63,330,yellow_heart,heart
63,331,yellow_heart,love
63,332,yellow_heart,like
63,333,yellow_heart,affection
63,334,yellow_heart,valentines
64,335,blue_heart,heart
64,336,blue_heart,love
64,337,blue_heart,like
64,338,blue_heart,affection
64,339,blue_heart,valentines
65,340,purple_heart,heart
65,341,purple_heart,love
65,342,purple_heart,like
65,343,purple_heart,affection
65,344,purple_heart,valentines
66,345,heart,heart
66,346,heart,love
66,347,heart,like
66,348,heart,valentines
67,349,green_heart,heart
67,350,green_heart,love
67,351,green_heart,like
67,352,green_heart,affection
67,353,green_heart,valentines
68,354,broken_heart,heart
68,355,broken_heart,heartbreak
68,356,broken_heart,sad
68,357,broken_heart,sorry
68,358,broken_heart,break
69,359,heartbeat,heart
69,360,heartbeat,love
69,361,heartbeat,like
69,362,heartbeat,affection
69,363,heartbeat,valentines
69,364,heartbeat,pink
70,365,heartpulse,heart
70,366,heartpulse,like
70,367,heartpulse,love
70,368,heartpulse,affection
70,369,heartpulse,valentines
70,370,heartpulse,pink
71,371,two_hearts,heart
71,372,two_hearts,love
71,373,two_hearts,like
71,374,two_hearts,affection
71,375,two_hearts,valentines
72,376,revolving_hearts,heart
72,377,revolving_hearts,love
72,378,revolving_hearts,like
72,379,revolving_hearts,affection
72,380,revolving_hearts,valentines
73,381,cupid,love
73,382,cupid,like
73,383,cupid,heart
73,384,cupid,affection
73,385,cupid,valentines
74,386,sparkling_heart,heart
74,387,sparkling_heart,love
74,388,sparkling_heart,like
74,389,sparkling_heart,affection
74,390,sparkling_heart,valentines
75,391,sparkles,stars
75,392,sparkles,shine
75,393,sparkles,shiny
75,394,sparkles,cool
75,395,sparkles,awesome
75,396,sparkles,good
75,397,sparkles,magic
76,398,star,night
76,399,star,yellow
77,400,star2,night
77,401,star2,sparkle
77,402,star2,awesome
77,403,star2,good
77,404,star2,magic
78,405,dizzy,star
78,406,dizzy,sparkle
78,407,dizzy,shoot
78,408,dizzy,magic
79,409,boom,explosion
79,410,boom,bomb
79,411,boom,explode
79,412,boom,collision
79,413,boom,blown
80,414,collision,accident
80,415,collision,fight
80,416,collision,boom
81,417,anger,angry
81,418,anger,mad
82,419,exclamation,heavy_exclamation_mark
82,420,exclamation,danger
82,421,exclamation,surprise
82,422,exclamation,punctuation
82,423,exclamation,wow
82,424,exclamation,warning
83,425,question,doubt
83,426,question,confused
84,427,grey_exclamation,surprise
84,428,grey_exclamation,punctuation
84,429,grey_exclamation,gray
84,430,grey_exclamation,wow
84,431,grey_exclamation,warning
85,432,grey_question,doubts
85,433,grey_question,gray
85,434,grey_question,huh
86,435,zzz,sleep
86,436,zzz,bored
86,437,zzz,sleepy
86,438,zzz,tired
87,439,dash,wind
87,440,dash,air
87,441,dash,fast
87,442,dash,shoo
87,443,dash,fart
87,444,dash,smoke
87,445,dash,puff
88,446,sweat_drops,water
88,447,sweat_drops,drip
88,448,sweat_drops,oops
89,449,notes,music
89,450,notes,score
90,451,musical_note,music
90,452,musical_note,score
90,453,musical_note,tone
90,454,musical_note,sound
91,455,fire,hot
91,456,fire,cook
91,457,fire,flame
92,458,hankey,poop
92,459,hankey,shitface
92,460,hankey,fail
92,461,hankey,turd
93,462,poop,shit
93,463,poop,turd
94,464,shit,poop
95,465,1,thumbsup
95,466,1,yes
95,467,1,awesome
95,468,1,good
95,469,1,agree
95,470,1,accept
95,471,1,cool
95,472,1,hand
95,473,1,like
96,474,thumbsup,like
97,475,-1,thumbsdown
97,476,-1,no
97,477,-1,dislike
97,478,-1,hand
98,479,thumbsdown,dislike
99,480,ok_hand,fingers
99,481,ok_hand,limbs
99,482,ok_hand,perfect
100,483,punch,pound
101,484,facepunch,angry
101,485,facepunch,violence
101,486,facepunch,fist
101,487,facepunch,hit
101,488,facepunch,attack
101,489,facepunch,hand
102,490,fist,fingers
102,491,fist,hand
102,492,fist,grasp
103,493,v,peace
103,494,v,deuces
103,495,v,fingers
103,496,v,ohyeah
103,497,v,hand
103,498,v,victory
103,499,v,two
104,500,wave,hi
104,501,wave,hello
104,502,wave,bye
104,503,wave,hands
104,504,wave,gesture
104,505,wave,goodbye
104,506,wave,solong
104,507,wave,farewell
104,508,wave,palm
105,509,hand,stop
105,510,hand,fingers
105,511,hand,highfive
105,512,hand,palm
105,513,hand,ban
105,514,hand,raised_hand
106,515,raised_hand,stop
107,516,open_hands,fingers
107,517,open_hands,butterfly
108,518,point_up,hand
108,519,point_up,fingers
108,520,point_up,direction
109,521,point_down,fingers
109,522,point_down,hand
109,523,point_down,direction
110,524,point_left,direction
110,525,point_left,fingers
110,526,point_left,hand
111,527,point_right,fingers
111,528,point_right,hand
111,529,point_right,direction
112,530,raised_hands,gesture
112,531,raised_hands,hooray
112,532,raised_hands,yea
112,533,raised_hands,celebration
113,534,pray,please
113,535,pray,hope
113,536,pray,wish
113,537,pray,namaste
113,538,pray,highfive
114,539,point_up_2,fingers
114,540,point_up_2,hand
114,541,point_up_2,direction
115,542,clap,hands
115,543,clap,praise
115,544,clap,applause
115,545,clap,congrats
115,546,clap,yay
116,547,muscle,arm
116,548,muscle,flex
116,549,muscle,hand
116,550,muscle,summer
116,551,muscle,strong
117,552,metal,fingers
117,553,metal,rocknroll
117,554,metal,concert
117,555,metal,band
117,556,metal,custom_
118,557,fu,fuck
118,558,fu,finger
118,559,fu,dislike
118,560,fu,thumbsdown
118,561,fu,disapprove
118,562,fu,no
118,563,fu,custom_
119,564,runner,sport
119,565,runner,man
119,566,runner,walking
119,567,runner,exercise
119,568,runner,race
119,569,runner,running
120,570,running,sport
121,571,couple,pair
121,572,couple,people
121,573,couple,human
121,574,couple,love
121,575,couple,date
121,576,couple,dating
121,577,couple,like
121,578,couple,affection
121,579,couple,valentines
121,580,couple,marriage
122,581,family,home
122,582,family,parents
122,583,family,child
122,584,family,mom
122,585,family,dad
122,586,family,father
122,587,family,mother
122,588,family,people
122,589,family,human
123,590,two_men_holding_hands,gay
123,591,two_men_holding_hands,pair
123,592,two_men_holding_hands,couple
123,593,two_men_holding_hands,love
123,594,two_men_holding_hands,like
123,595,two_men_holding_hands,bromance
123,596,two_men_holding_hands,friendship
123,597,two_men_holding_hands,people
123,598,two_men_holding_hands,human
124,599,two_women_holding_hands,gay
124,600,two_women_holding_hands,pair
124,601,two_women_holding_hands,friendship
124,602,two_women_holding_hands,couple
124,603,two_women_holding_hands,love
124,604,two_women_holding_hands,like
124,605,two_women_holding_hands,female
124,606,two_women_holding_hands,people
124,607,two_women_holding_hands,human
124,608,two_women_holding_hands,lesbian
125,609,dancer,party
125,610,dancer,female
125,611,dancer,girl
125,612,dancer,woman
125,613,dancer,fun
126,614,dancers,party
126,615,dancers,female
126,616,dancers,bunny
126,617,dancers,women
126,618,dancers,girls
127,619,ok_woman,women
127,620,ok_woman,girl
127,621,ok_woman,female
127,622,ok_woman,pink
127,623,ok_woman,human
128,624,no_good,female
128,625,no_good,girl
128,626,no_good,woman
128,627,no_good,nope
129,628,information_desk_person,female
129,629,information_desk_person,girl
129,630,information_desk_person,woman
129,631,information_desk_person,human
130,632,raising_hand,female
130,633,raising_hand,girl
130,634,raising_hand,woman
131,635,bride_with_veil,couple
131,636,bride_with_veil,marriage
131,637,bride_with_veil,wedding
132,638,person_with_pouting_face,female
132,639,person_with_pouting_face,girl
132,640,person_with_pouting_face,woman
133,641,person_frowning,female
133,642,person_frowning,girl
133,643,person_frowning,woman
133,644,person_frowning,sad
133,645,person_frowning,depressed
133,646,person_frowning,discouraged
133,647,person_frowning,unhappy
134,648,bow,man
134,649,bow,male
134,650,bow,boy
135,651,couplekiss,pair
135,652,couplekiss,valentines
135,653,couplekiss,love
135,654,couplekiss,like
135,655,couplekiss,dating
135,656,couplekiss,marriage
136,657,couple_with_heart,heart
136,658,couple_with_heart,pair
136,659,couple_with_heart,love
136,660,couple_with_heart,like
136,661,couple_with_heart,affection
136,662,couple_with_heart,human
136,663,couple_with_heart,dating
136,664,couple_with_heart,valentines
136,665,couple_with_heart,marriage
137,666,massage,female
137,667,massage,girl
137,668,massage,woman
137,669,massage,head
138,670,haircut,female
138,671,haircut,girl
138,672,haircut,woman
139,673,nail_care,manicure
139,674,nail_care,beauty
139,675,nail_care,finger
139,676,nail_care,fashion
140,677,boy,man
140,678,boy,male
140,679,boy,guy
140,680,boy,teenager
141,681,girl,female
141,682,girl,woman
141,683,girl,teenager
142,684,woman,female
142,685,woman,girls
142,686,woman,lady
143,687,man,guy
143,688,man,mustache
143,689,man,father
143,690,man,dad
143,691,man,classy
143,692,man,sir
143,693,man,moustache
144,694,baby,infant
144,695,baby,child
144,696,baby,boy
144,697,baby,girl
144,698,baby,toddler
145,699,older_woman,grandma
145,700,older_woman,granny
145,701,older_woman,female
145,702,older_woman,women
145,703,older_woman,girl
145,704,older_woman,lady
146,705,older_man,grandpa
146,706,older_man,grandad
146,707,older_man,human
146,708,older_man,male
146,709,older_man,men
147,710,person_with_blond_hair,man
147,711,person_with_blond_hair,male
147,712,person_with_blond_hair,boy
147,713,person_with_blond_hair,blonde
147,714,person_with_blond_hair,guy
148,715,man_with_gua_pi_mao,male
148,716,man_with_gua_pi_mao,boy
149,717,man_with_turban,male
149,718,man_with_turban,indian
149,719,man_with_turban,hinduism
149,720,man_with_turban,arabs
150,721,construction_worker,male
150,722,construction_worker,human
150,723,construction_worker,wip
150,724,construction_worker,guy
150,725,construction_worker,build
151,726,cop,police
151,727,cop,policeman
151,728,cop,man
151,729,cop,law
151,730,cop,legal
151,731,cop,enforcement
151,732,cop,arrest
151,733,cop,911
152,734,angel,heaven
152,735,angel,wings
152,736,angel,halo
153,737,princess,girl
153,738,princess,woman
153,739,princess,female
153,740,princess,blond
153,741,princess,crown
153,742,princess,royal
153,743,princess,queen
154,744,smiley_cat,animal
154,745,smiley_cat,happy
154,746,smiley_cat,cats
155,747,smile_cat,animal
155,748,smile_cat,happy
155,749,smile_cat,cats
156,750,heart_eyes_cat,heart
156,751,heart_eyes_cat,animal
156,752,heart_eyes_cat,love
156,753,heart_eyes_cat,like
156,754,heart_eyes_cat,affection
156,755,heart_eyes_cat,cats
156,756,heart_eyes_cat,valentines
157,757,kissing_cat,animal
157,758,kissing_cat,love
157,759,kissing_cat,cats
158,760,smirk_cat,animal
158,761,smirk_cat,cats
159,762,scream_cat,animal
159,763,scream_cat,cats
159,764,scream_cat,munch
159,765,scream_cat,scared
160,766,crying_cat_face,animal
160,767,crying_cat_face,sad
160,768,crying_cat_face,tears
160,769,crying_cat_face,weep
160,770,crying_cat_face,cats
160,771,crying_cat_face,upset
161,772,joy_cat,animal
161,773,joy_cat,happy
161,774,joy_cat,cats
161,775,joy_cat,haha
161,776,joy_cat,tears
162,777,pouting_cat,animal
162,778,pouting_cat,sad
162,779,pouting_cat,unhappy
162,780,pouting_cat,angry
162,781,pouting_cat,cats
163,782,japanese_ogre,namahage
163,783,japanese_ogre,monster
163,784,japanese_ogre,red
163,785,japanese_ogre,mask
163,786,japanese_ogre,halloween
163,787,japanese_ogre,scary
163,788,japanese_ogre,creepy
163,789,japanese_ogre,devil
163,790,japanese_ogre,demon
164,791,japanese_goblin,tengu
164,792,japanese_goblin,red
164,793,japanese_goblin,evil
164,794,japanese_goblin,mask
164,795,japanese_goblin,monster
164,796,japanese_goblin,scary
164,797,japanese_goblin,creepy
165,798,see_no_evil,monkey
165,799,see_no_evil,animal
165,800,see_no_evil,nature
165,801,see_no_evil,haha
166,802,hear_no_evil,animal
166,803,hear_no_evil,monkey
166,804,hear_no_evil,nature
167,805,speak_no_evil,monkey
167,806,speak_no_evil,animal
167,807,speak_no_evil,nature
167,808,speak_no_evil,omg
168,809,guardsman,uk
168,810,guardsman,gb
168,811,guardsman,british
168,812,guardsman,male
168,813,guardsman,guy
168,814,guardsman,royal
169,815,skull,scary
169,816,skull,halloween
169,817,skull,dead
169,818,skull,skeleton
169,819,skull,creepy
170,820,feet,animal
170,821,feet,tracking
170,822,feet,footprints
170,823,feet,dog
170,824,feet,cat
170,825,feet,pet
170,826,feet,paw_prints
171,827,lips,mouth
171,828,lips,kiss
172,829,kiss,face
172,830,kiss,lips
172,831,kiss,love
172,832,kiss,like
172,833,kiss,affection
172,834,kiss,valentines
173,835,droplet,water
173,836,droplet,drip
173,837,droplet,faucet
173,838,droplet,spring
174,839,ear,face
174,840,ear,hear
174,841,ear,sound
174,842,ear,listen
175,843,eyes,eye-rolling
175,844,eyes,look
175,845,eyes,watch
175,846,eyes,stalk
175,847,eyes,peek
175,848,eyes,see
176,849,nose,smell
176,850,nose,sniff
177,851,tongue,mouth
177,852,tongue,playful
178,853,love_letter,email
178,854,love_letter,like
178,855,love_letter,affection
178,856,love_letter,envelope
178,857,love_letter,valentines
179,858,bust_in_silhouette,user
179,859,bust_in_silhouette,person
179,860,bust_in_silhouette,human
180,861,busts_in_silhouette,user
180,862,busts_in_silhouette,person
180,863,busts_in_silhouette,human
180,864,busts_in_silhouette,group
180,865,busts_in_silhouette,team
181,866,speech_balloon,bubble
181,867,speech_balloon,words
181,868,speech_balloon,message
181,869,speech_balloon,talk
181,870,speech_balloon,chatting
182,871,thought_balloon,bubble
182,872,thought_balloon,cloud
182,873,thought_balloon,speech
182,874,thought_balloon,thinking
183,875,feelsgood,doom
183,876,feelsgood,oldschool
184,877,finnadie,doom
184,878,finnadie,oldschool
185,879,goberserk,doom
185,880,goberserk,rage
185,881,goberserk,bloody
185,882,goberserk,hurt
186,883,godmode,doom
186,884,godmode,oldschool
187,885,hurtrealbad,mad
187,886,hurtrealbad,injured
187,887,hurtrealbad,doom
187,888,hurtrealbad,oldschool
187,889,hurtrealbad,custom_
188,890,rage1,angry
188,891,rage1,mad
188,892,rage1,hate
188,893,rage1,despise
189,894,rage2,angry
189,895,rage2,mad
189,896,rage2,hate
189,897,rage2,despise
190,898,rage3,angry
190,899,rage3,mad
190,900,rage3,hate
190,901,rage3,despise
191,902,rage4,angry
191,903,rage4,mad
191,904,rage4,hate
191,905,rage4,despise
192,906,suspect,mad
192,907,suspect,custom_
193,908,trollface,internet
193,909,trollface,meme
193,910,trollface,custom_
194,911,sunny,weather
194,912,sunny,sun
194,913,sunny,nature
194,914,sunny,brightness
194,915,sunny,summer
194,916,sunny,beach
194,917,sunny,spring
195,918,umbrella,water
195,919,umbrella,rain
195,920,umbrella,rainy
195,921,umbrella,weather
195,922,umbrella,spring
196,923,cloud,weather
196,924,cloud,sky
197,925,snowflake,winter
197,926,snowflake,season
197,927,snowflake,cold
197,928,snowflake,weather
197,929,snowflake,christmas
197,930,snowflake,xmas
198,931,snowman,winter
198,932,snowman,season
198,933,snowman,cold
198,934,snowman,weather
198,935,snowman,christmas
198,936,snowman,xmas
198,937,snowman,frozen
199,938,zap,weather
199,939,zap,lightning
199,940,zap,thunder
199,941,zap,lightning bolt
199,942,zap,fast
200,943,cyclone,weather
200,944,cyclone,swirl
200,945,cyclone,blue
200,946,cyclone,cloud
201,947,foggy,weather
201,948,foggy,fog
201,949,foggy,photo
201,950,foggy,mountain
202,951,ocean,waves
202,952,ocean,sea
202,953,ocean,water
202,954,ocean,wave
202,955,ocean,nature
202,956,ocean,tsunami
202,957,ocean,disaster
203,958,cat,animal
203,959,cat,meow
203,960,cat,nature
203,961,cat,pet
204,962,dog,animal
204,963,dog,friend
204,964,dog,nature
204,965,dog,woof
204,966,dog,puppy
204,967,dog,pet
204,968,dog,faithful
205,969,mouse,animal
205,970,mouse,nature
205,971,mouse,cheese
206,972,hamster,animal
206,973,hamster,nature
207,974,rabbit,animal
207,975,rabbit,nature
207,976,rabbit,pet
207,977,rabbit,spring
207,978,rabbit,magic
208,979,wolf,animal
208,980,wolf,dog
208,981,wolf,animal
208,982,wolf,nature
208,983,wolf,wild
208,984,wolf,audrey
208,985,wolf,lulu
208,986,wolf,audrey and lulu
209,987,frog,animal
209,988,frog,nature
209,989,frog,croak
210,990,tiger,animal
210,991,tiger,cat
210,992,tiger,danger
210,993,tiger,wild
210,994,tiger,nature
210,995,tiger,roar
211,996,koala,animal
211,997,koala,nature
212,998,bear,animal
212,999,bear,nature
212,1000,bear,wild
213,1001,pig,animal
213,1002,pig,oink
213,1003,pig,nature
214,1004,pig_nose,animal
214,1005,pig_nose,oink
215,1006,cow,animal
215,1007,cow,beef
215,1008,cow,ox
215,1009,cow,nature
215,1010,cow,moo
215,1011,cow,milk
216,1012,boar,animal
216,1013,boar,nature
217,1014,monkey_face,animal
217,1015,monkey_face,nature
217,1016,monkey_face,circus
217,1017,monkey_face,ape
218,1018,monkey,animal
218,1019,monkey,nature
218,1020,monkey,banana
218,1021,monkey,circus
218,1022,monkey,ape
219,1023,horse,animal
219,1024,horse,brown
219,1025,horse,nature
219,1026,horse,unicorn
220,1027,racehorse,animal
220,1028,racehorse,gamble
220,1029,racehorse,luck
221,1030,camel,animal
221,1031,camel,nature
221,1032,camel,hot
221,1033,camel,desert
221,1034,camel,hump
222,1035,sheep,animal
222,1036,sheep,nature
222,1037,sheep,wool
222,1038,sheep,shipit
223,1039,elephant,animal
223,1040,elephant,nature
223,1041,elephant,nose
223,1042,elephant,thailand
223,1043,elephant,circus
224,1044,panda_face,animal
224,1045,panda_face,nature
225,1046,snake,animal
225,1047,snake,serpent
225,1048,snake,animal
225,1049,snake,evil
225,1050,snake,nature
225,1051,snake,hiss
226,1052,bird,animal
226,1053,bird,nature
226,1054,bird,fly
226,1055,bird,tweet
226,1056,bird,spring
227,1057,baby_chick,animal
227,1058,baby_chick,bird
227,1059,baby_chick,chicken
228,1060,hatched_chick,animal
228,1061,hatched_chick,bird
228,1062,hatched_chick,chicken
228,1063,hatched_chick,baby
229,1064,hatching_chick,animal
229,1065,hatching_chick,bird
229,1066,hatching_chick,egg
229,1067,hatching_chick,chicken
229,1068,hatching_chick,egg
229,1069,hatching_chick,born
229,1070,hatching_chick,baby
229,1071,hatching_chick,bird
230,1072,chicken,animal
230,1073,chicken,bird
230,1074,chicken,cluck
230,1075,chicken,nature
231,1076,penguin,animal
231,1077,penguin,bird
231,1078,penguin,nature
232,1079,turtle,animal
232,1080,turtle,tortoise
232,1081,turtle,slow
232,1082,turtle,nature
233,1083,bug,animal
233,1084,bug,insect
233,1085,bug,nature
233,1086,bug,worm
234,1087,honeybee,animal
235,1088,ant,animal
235,1089,ant,insect
235,1090,ant,nature
235,1091,ant,bug
236,1092,beetle,animal
236,1093,beetle,insect
236,1094,beetle,nature
236,1095,beetle,bug
237,1096,snail,animal
237,1097,snail,slow
237,1098,snail,shell
238,1099,octopus,animal
238,1100,octopus,creature
238,1101,octopus,ocean
238,1102,octopus,sea
238,1103,octopus,nature
238,1104,octopus,beach
239,1105,tropical_fish,animal
239,1106,tropical_fish,swim
239,1107,tropical_fish,ocean
239,1108,tropical_fish,beach
239,1109,tropical_fish,nemo
240,1110,fish,animal
240,1111,fish,food
240,1112,fish,nature
241,1113,whale,animal
241,1114,whale,nature
241,1115,whale,sea
241,1116,whale,ocean
242,1117,whale2,animal
242,1118,whale2,nature
242,1119,whale2,sea
242,1120,whale2,ocean
243,1121,dolphin,animal
243,1122,dolphin,nature
243,1123,dolphin,fish
243,1124,dolphin,sea
243,1125,dolphin,ocean
243,1126,dolphin,flipper
243,1127,dolphin,fins
243,1128,dolphin,beach
244,1129,cow2,animal
244,1130,cow2,beef
244,1131,cow2,ox
244,1132,cow2,nature
244,1133,cow2,moo
244,1134,cow2,milk
245,1135,ram,animal
245,1136,ram,sheep
245,1137,ram,nature
246,1138,rat,animal
246,1139,rat,mouse
246,1140,rat,rodent
247,1141,water_buffalo,animal
247,1142,water_buffalo,nature
247,1143,water_buffalo,ox
247,1144,water_buffalo,cow
248,1145,tiger2,animal
248,1146,tiger2,nature
248,1147,tiger2,roar
249,1148,rabbit2,animal
249,1149,rabbit2,bunny
249,1150,rabbit2,nature
249,1151,rabbit2,pet
249,1152,rabbit2,magic
249,1153,rabbit2,spring
250,1154,dragon,animal
250,1155,dragon,myth
250,1156,dragon,nature
250,1157,dragon,chinese
250,1158,dragon,green
251,1159,goat,animal
251,1160,goat,nature
252,1161,rooster,animal
252,1162,rooster,chicken
252,1163,rooster,nature
253,1164,dog2,animal
253,1165,dog2,nature
253,1166,dog2,friend
253,1167,dog2,doge
253,1168,dog2,pet
253,1169,dog2,faithful
254,1170,pig2,animal
254,1171,pig2,nature
255,1172,mouse2,animal
255,1173,mouse2,nature
255,1174,mouse2,rodent
256,1175,ox,animal
256,1176,ox,cow
256,1177,ox,beef
257,1178,dragon_face,animal
257,1179,dragon_face,myth
257,1180,dragon_face,nature
257,1181,dragon_face,chinese
257,1182,dragon_face,green
258,1183,blowfish,animal
258,1184,blowfish,nature
258,1185,blowfish,food
258,1186,blowfish,sea
258,1187,blowfish,ocean
259,1188,crocodile,animal
259,1189,crocodile,alligator
259,1190,crocodile,nature
259,1191,crocodile,reptile
260,1192,dromedary_camel,animal
260,1193,dromedary_camel,hot
260,1194,dromedary_camel,desert
260,1195,dromedary_camel,hump
261,1196,leopard,animal
261,1197,leopard,nature
262,1198,cat2,animal
262,1199,cat2,kitty
